channel,dateCreated,geography,guid,headline,id,language,mediaType,priority,slug,source,version
STK567,25/03/2022 09:12:21,RU|AF|CN|UA|IN,"tag:reuters.com,2022:newsml_MT1ALTD8N2F300M14","INDIA'S FOREIGN MINISTER SAYS  TALKS OVERALL ADDED CLARITY ON BILATERAL RELATIONS","tag:reuters.com,2022:newsml_MT1ALTD8N2F300M14:791237092",en,T,1,"INDIA'S FOREIGN MINISTER SAYS  TALKS OVERALL ADDED CLARITY ON BI","Thomson Reuters",791237092
STK567,25/03/2022 09:11:45,RU|AF|CN|UA|IN,"tag:reuters.com,2022:newsml_MT1ALTD8N2F300M12","INDIA'S FOREIGN MINISTER SAYS  HOPES CHINA WILL TAKE NON DISCRIMINATORY APPROACH AND ALLOW INDIAN STUDENTS TO RETURN TO CHINA","tag:reuters.com,2022:newsml_MT1ALTD8N2F300M12:240760178",en,T,1,"INDIA'S FOREIGN MINISTER SAYS  HOPES CHINA WILL TAKE NON DISCRIM","Thomson Reuters",240760178
STK567,25/03/2022 09:11:11,RU|AF|CN|UA|IN,"tag:reuters.com,2022:newsml_MT1ALTD8N2F300M10","INDIA'S FOREIGN MINISTER SAYS  DIPLOMACY AND DIALOGUE MUST BE PRIORITY IN UKRAINE","tag:reuters.com,2022:newsml_MT1ALTD8N2F300M10:853701208",en,T,1,"INDIA'S FOREIGN MINISTER SAYS  DIPLOMACY AND DIALOGUE MUST BE PR","Thomson Reuters",853701208
STK567,25/03/2022 09:10:31,RU|TR|US|UA,"tag:reuters.com,2022:newsml_L5N2VS1Q6","Erdogan says Zelenskiy's referendum call is "smart leadership" -media","tag:reuters.com,2022:newsml_L5N2VS1Q6:1384116226",en,T,2,"UKRAINE-CRISIS/TURKEY-ERDOGAN (URGENT)","Thomson Reuters",1384116226
STK567,25/03/2022 09:10:14,RU|US|UA,"tag:reuters.com,2022:newsml_MT1ALTA5N2VD00410","U.S. PRESIDENT BIDEN:THESE STEPS WILL INCREASE ENERGY AND NATIONAL SECURITY","tag:reuters.com,2022:newsml_MT1ALTA5N2VD00410:1783394824",en,T,1,"U.S. PRESIDENT BIDEN:THESE STEPS WILL INCREASE ENERGY AND NATION","Thomson Reuters",1783394824
STK567,25/03/2022 09:09:45,RU|US|UA,"tag:reuters.com,2022:newsml_MT1ALTA5N2VD0048","U.S. PRESIDENT BIDEN:U.S. AND EUROPE WILL WORK TOGETHER TO ACCELERATE ENERGY TRANSITION","tag:reuters.com,2022:newsml_MT1ALTA5N2VD0048:917320596",en,T,1,"U.S. PRESIDENT BIDEN:U.S. AND EUROPE WILL WORK TOGETHER TO ACCEL","Thomson Reuters",917320596
STK567,25/03/2022 09:09:26,RU|AF|CN|UA|IN,"tag:reuters.com,2022:newsml_MT1ALTD8N2F300M8","INDIA'S FOREIGN MINISTER SAYS  FRICTIONS AND TENSIONS ARISING FROM CHINA'S DEPLOYMENTS CANNOT BE RECONCILED WITH NORMAL RELATIONS","tag:reuters.com,2022:newsml_MT1ALTD8N2F300M8:587498971",en,T,1,"INDIA'S FOREIGN MINISTER SAYS  FRICTIONS AND TENSIONS ARISING FR","Thomson Reuters",587498971
STK567,25/03/2022 09:09:05,RU|TR|DE|UA,"tag:reuters.com,2022:newsml_L5N2VS1S4","Turkey-Russia could implement local currency solution in tourism - Erdogan/TV","tag:reuters.com,2022:newsml_L5N2VS1S4:1552515613",en,T,3,"UKRAINE-CRISIS/TURKEY-RUSSIA","Thomson Reuters",1552515613
STK567,25/03/2022 09:08:48,RU|US|UA,"tag:reuters.com,2022:newsml_MT1ALTA5N2VD0046","U.S. PRESIDENT BIDEN: BUILD OUT OF LNG SHIPMENTS WILL NOT INTERFERE WITH CLIMATE GOALS","tag:reuters.com,2022:newsml_MT1ALTA5N2VD0046:687079939",en,T,1,"U.S. PRESIDENT BIDEN: BUILD OUT OF LNG SHIPMENTS WILL NOT INTERF","Thomson Reuters",687079939
STK567,25/03/2022 09:08:15,RU|AF|CN|UA|IN,"tag:reuters.com,2022:newsml_MT1ALTD8N2F300M6","INDIA'S FOREIGN MINISTER SAYS  DISENGAGEMENT OF TROOPS NECESSARY, CURRENT SITUATION WORK IN PROGRESS","tag:reuters.com,2022:newsml_MT1ALTD8N2F300M6:1470910702",en,T,1,"INDIA'S FOREIGN MINISTER SAYS  DISENGAGEMENT OF TROOPS NECESSARY","Thomson Reuters",1470910702
STK567,25/03/2022 09:07:09,RU|AF|CN|UA|IN,"tag:reuters.com,2022:newsml_MT1ALTD8N2F300M4","INDIA'S FOREIGN MINISTER SAYS  EXCHANGED VIEWS ON MAJOR INTERNATIONAL ISSUES INCLUDING AFGHANISTAN AND UKRAINE","tag:reuters.com,2022:newsml_MT1ALTD8N2F300M4:744735771",en,T,1,"INDIA'S FOREIGN MINISTER SAYS  EXCHANGED VIEWS ON MAJOR INTERNAT","Thomson Reuters",744735771
STK567,25/03/2022 09:07:09,RU|US|UA,"tag:reuters.com,2022:newsml_MT1ALTA5N2VD0044","U.S. PRESIDENT BIDEN:WE SHOULD NOT SUBSIDISE PUTIN'S BRUTAL ATTACK ON UKRAINE","tag:reuters.com,2022:newsml_MT1ALTA5N2VD0044:745166680",en,T,1,"U.S. PRESIDENT BIDEN:WE SHOULD NOT SUBSIDISE PUTIN'S BRUTAL ATTA","Thomson Reuters",745166680
STK567,25/03/2022 09:06:39,RU|US|UA,"tag:reuters.com,2022:newsml_MT1ALTA5N2VD0042","U.S. PRESIDENT BIDEN:WE ARE COMING TOGETHER TO REDUCE EUROPE'S DEPENDENCY ON RUSSIAN ENERGY","tag:reuters.com,2022:newsml_MT1ALTA5N2VD0042:909345855",en,T,1,"U.S. PRESIDENT BIDEN:WE ARE COMING TOGETHER TO REDUCE EUROPE'S D","Thomson Reuters",909345855
STK567,25/03/2022 09:06:32,CN|IN,"tag:reuters.com,2022:newsml_MT1ALTD8N2F300M2","INDIA'S FOREIGN MINISTER SAYS  HELD 3 HOURS LONG TALKS WITH CHINESE COUNTERPART","tag:reuters.com,2022:newsml_MT1ALTD8N2F300M2:88031659",en,T,1,"INDIA'S FOREIGN MINISTER SAYS  HELD 3 HOURS LONG TALKS WITH CHIN","Thomson Reuters",88031659
STK567,25/03/2022 09:05:08,,"tag:reuters.com,2022:newsml_MTZXEI3PAMKKM2","World Cup Qualifiers (Europe) Fixtures","tag:reuters.com,2022:newsml_MTZXEI3PAMKKM2:1",en,T,4,"SOCCER-WORLDCUP/FIXTURES","Opta Sports Data",1
STK567,25/03/2022 09:05:08,,"tag:reuters.com,2022:newsml_MTZXEI3PAMKKLZ","World Cup Qualifiers (South America) Fixtures","tag:reuters.com,2022:newsml_MTZXEI3PAMKKLZ:1",en,T,4,"SOCCER-WORLDCUP/FIXTURES","Opta Sports Data",1
STK567,25/03/2022 09:05:08,,"tag:reuters.com,2022:newsml_MTZXEI3PAMKKM0","Super Rugby Fixtures","tag:reuters.com,2022:newsml_MTZXEI3PAMKKM0:1",en,T,4,"RUGBY-UNION-SUPER/FIXTURES","Opta Sports Data",1
STK567,25/03/2022 09:05:08,,"tag:reuters.com,2022:newsml_MTZXEI3PAMKKLY","Friendlies Fixtures","tag:reuters.com,2022:newsml_MTZXEI3PAMKKLY:1",en,T,4,"SOCCER-FRIENDLY/FIXTURES","Opta Sports Data",1
STK567,25/03/2022 09:05:08,US,"tag:reuters.com,2022:newsml_MTZXEI3PAMKKLW","MLS Fixtures","tag:reuters.com,2022:newsml_MTZXEI3PAMKKLW:1",en,T,4,"SOCCER-USA/FIXTURES","Opta Sports Data",1
STK567,25/03/2022 09:05:08,,"tag:reuters.com,2022:newsml_MTZXEI3PAMKKLV","World Cup Qualifiers (Africa) Fixtures","tag:reuters.com,2022:newsml_MTZXEI3PAMKKLV:1",en,T,4,"SOCCER-WORLDCUP/FIXTURES","Opta Sports Data",1
STK567,25/03/2022 09:05:08,,"tag:reuters.com,2022:newsml_MTZXEI3PAMKKM1","World Cup Qualifiers (North America) Fixtures","tag:reuters.com,2022:newsml_MTZXEI3PAMKKM1:1",en,T,4,"SOCCER-WORLDCUP/FIXTURES","Opta Sports Data",1
STK567,25/03/2022 09:05:08,,"tag:reuters.com,2022:newsml_MTZXEI3PAMKKLX","World Cup Qualifiers (Oceania) Fixtures","tag:reuters.com,2022:newsml_MTZXEI3PAMKKLX:1",en,T,4,"SOCCER-WORLDCUP/FIXTURES","Opta Sports Data",1
STK567,25/03/2022 09:05:07,,"tag:reuters.com,2022:newsml_MTZXEI3PAMKKLU","World Cup Qualifiers (Asia) Fixtures","tag:reuters.com,2022:newsml_MTZXEI3PAMKKLU:1",en,T,4,"SOCCER-WORLDCUP/FIXTURES","Opta Sports Data",1
STK567,25/03/2022 09:03:15,RU,"tag:reuters.com,2022:newsml_MT1ALTR4N2UF0076","SPEAKER OF RUSSIAN LOWER HOUSE OF PARLIAMENT SAYS HIS CONDITION IS GRAVE AND THAT DOCTORS ARE FIGHTING FOR HIS LIFE","tag:reuters.com,2022:newsml_MT1ALTR4N2UF0076:1587834452",en,T,1,"SPEAKER OF RUSSIAN LOWER HOUSE OF PARLIAMENT SAYS HIS CONDITION","Thomson Reuters",1587834452
STK567,25/03/2022 09:02:54,IL|TR|PS|US,"tag:reuters.com,2022:newsml_L5N2VS1PX","Erdogan says Turkey, Israel can work on gas amid push to mend ties -media","tag:reuters.com,2022:newsml_L5N2VS1PX:1416814808",en,T,2,"TURKEY-ISRAEL/ENERGY (URGENT)","Thomson Reuters",1416814808
STK567,25/03/2022 09:01:55,RU,"tag:reuters.com,2022:newsml_MT1ALTR4N2UF0074","SPEAKER OF RUSSIAN LOWER HOUSE OF PARLIAMENT SAYS ULTRA-NATIONALIST POLITICIAN VLADIMIR ZHIRINOVSKY IS ALIVE DESPITE REPORTS TO THE CONTRARY","tag:reuters.com,2022:newsml_MT1ALTR4N2UF0074:359744608",en,T,1,"SPEAKER OF RUSSIAN LOWER HOUSE OF PARLIAMENT SAYS ULTRA-NATIONAL","Thomson Reuters",359744608
STK567,25/03/2022 09:01:54,RU|TR|DE|UA,"tag:reuters.com,2022:newsml_MT1ALTL5N2VS1S42","ERDOGAN SAYS MAY IMPLEMENT A TOURISM-RELATED SOLUTION WITH RUSSIA BY USING LOCAL CURRENCIES -MEDIA","tag:reuters.com,2022:newsml_MT1ALTL5N2VS1S42:678642531",en,T,1,"ERDOGAN SAYS MAY IMPLEMENT A TOURISM-RELATED SOLUTION WITH RUSSI","Thomson Reuters",678642531
STK567,25/03/2022 09:01:53,RU|TR|DE|UA,"tag:reuters.com,2022:newsml_MT1ALTL5N2VS1S41","TURKEY'S ERDOGAN SAYS IT WOULD BE "AMBITIOUS" TO EXPECT SERIOUS INCREASE IN TOURISM THIS YEAR -MEDIA","tag:reuters.com,2022:newsml_MT1ALTL5N2VS1S41:1543662643",en,T,1,"TURKEY'S ERDOGAN SAYS IT WOULD BE "AMBITIOUS" TO EXPECT SERIOUS","Thomson Reuters",1543662643
STK567,25/03/2022 09:01:52,IL|TR|PS|US,"tag:reuters.com,2022:newsml_MT1ALTL5N2VS1PX2","ERDOGAN SAYS NATURAL GAS MOST IMPORTANT STEP TURKEY, ISRAEL CAN TAKE TO IMPROVE TIES -MEDIA","tag:reuters.com,2022:newsml_MT1ALTL5N2VS1PX2:2057806860",en,T,1,"ERDOGAN SAYS NATURAL GAS MOST IMPORTANT STEP TURKEY, ISRAEL CAN","Thomson Reuters",2057806860
STK567,25/03/2022 09:01:51,IL|TR|PS|US,"tag:reuters.com,2022:newsml_MT1ALTL5N2VS1PX1","ERDOGAN SAYS ISRAELI PM BENNETT MAY VISIT TURKEY -MEDIA","tag:reuters.com,2022:newsml_MT1ALTL5N2VS1PX1:1872659928",en,T,1,"ERDOGAN SAYS ISRAELI PM BENNETT MAY VISIT TURKEY -MEDIA","Thomson Reuters",1872659928
STK567,25/03/2022 09:01:34,RU|IT|TR|FR|US|UA,"tag:reuters.com,2022:newsml_MT1ALTL5N2VS1Q23","ERDOGAN, ASKED ABOUT REPORTS OF U.S. ASKING TURKEY TO SEND S-400S TO UKRAINE, SAYS "ALL THEY DO IS CAUSE COMMOTION" -MEDIA","tag:reuters.com,2022:newsml_MT1ALTL5N2VS1Q23:449087656",en,T,1,"ERDOGAN, ASKED ABOUT REPORTS OF U.S. ASKING TURKEY TO SEND S-400","Thomson Reuters",449087656
STK567,25/03/2022 09:01:34,RU|IT|TR|FR|US|UA,"tag:reuters.com,2022:newsml_MT1ALTL5N2VS1Q24","ERDOGAN SAYS HE DISCUSSED EUROSAM SAMP-T MISSILE DEFENCE SYSTEMS WITH FRANCE'S MACRON, ITALY'S DRAGHI AT NATO SUMMIT -MEDIA","tag:reuters.com,2022:newsml_MT1ALTL5N2VS1Q24:137102486",en,T,1,"ERDOGAN SAYS HE DISCUSSED EUROSAM SAMP-T MISSILE DEFENCE SYSTEMS","Thomson Reuters",137102486
STK567,25/03/2022 09:01:32,RU|IT|TR|FR|US|UA,"tag:reuters.com,2022:newsml_MT1ALTL5N2VS1Q22","ERDOGAN SAYS TURKEY'S POSITION ON PURCHASE OF RUSSIAN S-400S IS UNCHANGED, IT IS A "DONE DEAL" -MEDIA","tag:reuters.com,2022:newsml_MT1ALTL5N2VS1Q22:1457991639",en,T,1,"ERDOGAN SAYS TURKEY'S POSITION ON PURCHASE OF RUSSIAN S-400S IS","Thomson Reuters",1457991639
STK567,25/03/2022 09:01:31,RU|IT|TR|FR|US|UA,"tag:reuters.com,2022:newsml_MT1ALTL5N2VS1Q21","TURKEY'S ERDOGAN SAYS PROCESS WITH U.S. ON NEW F-16 JETS, MODERNISATION KITS GOING POSITIVELY -MEDIA","tag:reuters.com,2022:newsml_MT1ALTL5N2VS1Q21:1622059684",en,T,1,"TURKEY'S ERDOGAN SAYS PROCESS WITH U.S. ON NEW F-16 JETS, MODERN","Thomson Reuters",1622059684
STK567,25/03/2022 09:01:15,CH|IT|GB|JP|CN|FR|DE|US|ES,"tag:reuters.com,2022:newsml_L5N2VS1V6","MORNING BID-Rialzo tassi non disturba nemmeno Giappone","tag:reuters.com,2022:newsml_L5N2VS1V6:1667560914",it,T,3,"MORNING-BID/","Thomson Reuters",1667560914
STK567,25/03/2022 09:00:46,RU|TR|US|UA,"tag:reuters.com,2022:newsml_MT1ALTL5N2VS1Q64","ERDOGAN, ASKED ABOUT SANCTIONS ON RUSSIA, SAYS "NOTHING CAN BE DONE" DUE TO TURKEY'S ENERGY NEEDS -MEDIA","tag:reuters.com,2022:newsml_MT1ALTL5N2VS1Q64:1136557806",en,T,1,"ERDOGAN, ASKED ABOUT SANCTIONS ON RUSSIA, SAYS "NOTHING CAN BE D","Thomson Reuters",1136557806
STK567,25/03/2022 09:00:46,RU|TR|US|UA,"tag:reuters.com,2022:newsml_MT1ALTL5N2VS1Q63","TURKEY'S ERDOGAN SAYS HE WILL SPEAK TO UKRAINE'S ZELENSKIY, RUSSIA'S PUTIN IN COMING DAYS TO EVALUATE NATO SUMMIT -MEDIA","tag:reuters.com,2022:newsml_MT1ALTL5N2VS1Q63:1522954061",en,T,1,"TURKEY'S ERDOGAN SAYS HE WILL SPEAK TO UKRAINE'S ZELENSKIY, RUSS","Thomson Reuters",1522954061
STK567,25/03/2022 09:00:45,RU|TR|US|UA,"tag:reuters.com,2022:newsml_MT1ALTL5N2VS1Q62","TURKEY'S ERDOGAN SAYS UKRAINIAN PRESIDENT ZELENSKIY'S CALL FOR A REFERENDUM ON ISSUES WITH RUSSIA IS "SMART LEADERSHIP" -MEDIA","tag:reuters.com,2022:newsml_MT1ALTL5N2VS1Q62:719293221",en,T,1,"TURKEY'S ERDOGAN SAYS UKRAINIAN PRESIDENT ZELENSKIY'S CALL FOR A","Thomson Reuters",719293221
STK567,25/03/2022 09:00:44,RU|TR|US|UA,"tag:reuters.com,2022:newsml_MT1ALTL5N2VS1Q61","TURKEY'S ERDOGAN SAYS RUSSIA, UKRAINE CAN REACH COMPROMISE ON FOUR OF SIX ISSUES DISCUSSED, TERRITORIAL DISPUTES REMAINS -MEDIA","tag:reuters.com,2022:newsml_MT1ALTL5N2VS1Q61:716368440",en,T,1,"TURKEY'S ERDOGAN SAYS RUSSIA, UKRAINE CAN REACH COMPROMISE ON FO","Thomson Reuters",716368440
STK567,25/03/2022 08:58:40,AU|NZ|CN|SB|US,"tag:reuters.com,2022:newsml_L2N2VS04Z","UPDATE 4-Solomons confirms security talks with China; Australia and NZ concerned","tag:reuters.com,2022:newsml_L2N2VS04Z:1410963812",en,T,3,"AUSTRALIA-PACIFIC/SOLOMON ISLANDS (UPDATE 4)","Thomson Reuters",1410963812
STK567,25/03/2022 08:57:39,RU|UA,"tag:reuters.com,2022:newsml_MT1ALTL5N2VS20G1","UKRAINIAN CITY OF CHERNIHIV IS NOW CUT OFF BY RUSSIAN FORCES- REGIONAL GOVERNOR","tag:reuters.com,2022:newsml_MT1ALTL5N2VS20G1:391515720",en,T,1,"UKRAINIAN CITY OF CHERNIHIV IS NOW CUT OFF BY RUSSIAN FORCES- RE","Thomson Reuters",391515720
STK567,25/03/2022 08:54:17,RU,"tag:reuters.com,2022:newsml_MT1ALTR4N2UF0072","RUSSIAN VETERAN POLITICIAN AND SENIOR LAWMAKER ZHIRINOVSKY HAS DIED - RIA CITES LAWMAKER","tag:reuters.com,2022:newsml_MT1ALTR4N2UF0072:2067467195",en,T,1,"RUSSIAN VETERAN POLITICIAN AND SENIOR LAWMAKER ZHIRINOVSKY HAS D","Thomson Reuters",2067467195
STK567,25/03/2022 08:51:12,RU|UA,"tag:reuters.com,2022:newsml_S8N2UZ0C7","Ukrainian aid centre hit by Russian shelling, four killed, say police","tag:reuters.com,2022:newsml_S8N2UZ0C7:1351487944",en,T,2,"UKRAINE-CRISIS/KHARKIV-CLINIC (URGENT)","Thomson Reuters",1351487944
STK567,25/03/2022 08:50:56,CN,"tag:reuters.com,2022:newsml_L2N2VS0EY","China, HK stocks fall on hawkish Fed, U.S. regulatory concerns","tag:reuters.com,2022:newsml_L2N2VS0EY:1904867349",en,T,3,"CHINA-STOCKS/CLOSE (UPDATE 1)","Thomson Reuters",1904867349
STK567,25/03/2022 08:50:37,RU|UA,"tag:reuters.com,2022:newsml_L5N2VS1T7","UPDATE 1-U.S, EU strike LNG deal as Europe seeks to cut Russian gas","tag:reuters.com,2022:newsml_L5N2VS1T7:1442122076",en,T,3,"UKRAINE-CRISIS/EU-ENERGY (UPDATE 1)","Thomson Reuters",1442122076
STK567,25/03/2022 08:47:25,CH|IT|GB|JP|CN|FR|DE|US|ES,"tag:reuters.com,2022:newsml_L2N2VS0FT","GLOBAL MARKETS-World stocks set for consecutive weekly gains for first time in 2022","tag:reuters.com,2022:newsml_L2N2VS0FT:871195214",en,T,3,"GLOBAL-MARKETS/ (WRAPUP 2, PIX)","Thomson Reuters",871195214
STK567,25/03/2022 08:45:02,RU|GB|BY|US|UA,"tag:reuters.com,2022:newsml_L9N2U501A","Ukraine has retaken towns 35km east of Kyiv, UK says","tag:reuters.com,2022:newsml_L9N2U501A:1932327599",en,T,2,"UKRAINE-CRISIS/BRITAIN-INTELLIGENCE (URGENT)","Thomson Reuters",1932327599
STK567,25/03/2022 08:44:25,RU|US|UA,"tag:reuters.com,2022:newsml_R4N2VE01U","Russia's National Settlement Depository says Clearstream is blocking its account -Ifx","tag:reuters.com,2022:newsml_R4N2VE01U:1226159951",en,T,2,"UKRAINE-CRISIS/RUSSIA-SETTLEMENT (URGENT)","Thomson Reuters",1226159951
STK567,25/03/2022 08:44:02,RU|GB|BY|FR|DE|BE|US|UA|PL,"tag:reuters.com,2022:newsml_P6N2VB01S","EU leaders to discuss ways to bring energy prices down - Belgium","tag:reuters.com,2022:newsml_P6N2VB01S:634638148",en,T,2,"UKRAINE-CRISIS-EU-BELGIUM (URGENT)","Thomson Reuters",634638148
STK567,25/03/2022 08:41:44,,"tag:reuters.com,2022:newsml_L5N2VS1O6","Euro zone bond yields dip ahead of business sentiment data","tag:reuters.com,2022:newsml_L5N2VS1O6:557503534",en,T,3,"EUROZONE-BONDS/","Thomson Reuters",557503534
STK567,25/03/2022 08:41:00,RU|UA,"tag:reuters.com,2022:newsml_MT1ALTS8N2UZ0C72","RUSSIAN SHELLING OF CLINIC IN UKRAINE'S KHARKIV CITY KILLS FOUR - POLICE","tag:reuters.com,2022:newsml_MT1ALTS8N2UZ0C72:35511916",en,T,1,"RUSSIAN SHELLING OF CLINIC IN UKRAINE'S KHARKIV CITY KILLS FOUR","Thomson Reuters",35511916
STK567,25/03/2022 08:36:32,CN,"tag:reuters.com,2022:newsml_P8N2ST01G","Hong Kong reports 10,405 new daily coronavirus infections","tag:reuters.com,2022:newsml_P8N2ST01G:518908575",en,T,2,"HEALTH-CORONAVIRUS/HONGKONG (URGENT)","Thomson Reuters",518908575
STK567,25/03/2022 08:35:56,CN,"tag:reuters.com,2022:newsml_MT1ALTP8N2ST01G4","HONG KONG HEALTH AUTHORITIES REPORT 192 NEW COVID-19 DEATHS","tag:reuters.com,2022:newsml_MT1ALTP8N2ST01G4:268223901",en,T,1,"HONG KONG HEALTH AUTHORITIES REPORT 192 NEW COVID-19 DEATHS","Thomson Reuters",268223901
STK567,25/03/2022 08:33:24,RU|UA,"tag:reuters.com,2022:newsml_B5N2G102I","U.S. to supply 15 bcm of additional LNG to Europe in 2022","tag:reuters.com,2022:newsml_B5N2G102I:1012649692",en,T,3,"UKRAINE-CRISIS/EU-ENERGY (URGENT)","Thomson Reuters",1012649692
STK567,25/03/2022 08:33:00,CN,"tag:reuters.com,2022:newsml_MT1ALTP8N2ST01G2","HONG KONG HEALTH AUTHORITIES REPORT 10,405 NEW COVID-19 CASES","tag:reuters.com,2022:newsml_MT1ALTP8N2ST01G2:1317780834",en,T,1,"HONG KONG HEALTH AUTHORITIES REPORT 10,405 NEW COVID-19 CASES","Thomson Reuters",1317780834
STK567,25/03/2022 08:32:37,NP|PK|AF|CN|UA|IN,"tag:reuters.com,2022:newsml_L2N2VS06Y","UPDATE 3-India tells Chinese minister border disengagement key to better ties - sources","tag:reuters.com,2022:newsml_L2N2VS06Y:886538956",en,T,3,"INDIA-CHINA/ (UPDATE 3, TV, PIX)","Thomson Reuters",886538956
STK567,25/03/2022 08:31:47,RU|US|UA,"tag:reuters.com,2022:newsml_L5N2VS1NQ","UPDATE 1-Biden seals LNG deal as EU grapples with energy crunch","tag:reuters.com,2022:newsml_L5N2VS1NQ:1004005029",en,T,3,"UKRAINE-CRISIS/EU (UPDATE 1, PIX, TV)","Thomson Reuters",1004005029
STK567,25/03/2022 08:31:28,RU|US|UA,"tag:reuters.com,2022:newsml_MT1ALTR4N2VE01U2","RUSSIAN NATIONAL SETTLEMENT DEPOSITORY SAYS CLEARSTREAM INFORMED IT ABOUT BLOCKING ITS ACCOUNT - IFAX","tag:reuters.com,2022:newsml_MT1ALTR4N2VE01U2:1861746717",en,T,1,"RUSSIAN NATIONAL SETTLEMENT DEPOSITORY SAYS CLEARSTREAM INFORMED","Thomson Reuters",1861746717
STK567,25/03/2022 08:30:22,RU|UA,"tag:reuters.com,2022:newsml_L2N2VS0F5","UPDATE 1-Ukraine makes new effort to evacuate Mariupol civilians","tag:reuters.com,2022:newsml_L2N2VS0F5:1047877179",en,T,3,"UKRAINE-CRISIS/MARIUPOL (UPDATE 1, PIX)","Thomson Reuters",1047877179
STK567,25/03/2022 08:29:26,RU|GB|BY|FR|DE|US|UA|PL,"tag:reuters.com,2022:newsml_MT1ALTP6N2VB01S2","BELGIAN PM DE CROO SAYS THERE WILL EU MEMBERS WILL BE DISCUSSING WAYS TO BRING ENERGY PRICES DOWN","tag:reuters.com,2022:newsml_MT1ALTP6N2VB01S2:309504907",en,T,1,"BELGIAN PM DE CROO SAYS THERE WILL EU MEMBERS WILL BE DISCUSSING","Thomson Reuters",309504907
STK567,25/03/2022 08:29:00,CH|IT|GB|FR|DE|ES,"tag:reuters.com,2022:newsml_L3N2VS1V9","European shares slip as crisis in Ukraine deepens","tag:reuters.com,2022:newsml_L3N2VS1V9:159343485",en,T,2,"EUROPE-STOCKS/ (URGENT)","Thomson Reuters",159343485
STK567,25/03/2022 08:27:32,AT|GB|QA|UA,"tag:reuters.com,2022:newsml_L2N2VS0EK","Soccer-Bale proves worth to Wales yet again","tag:reuters.com,2022:newsml_L2N2VS0EK:930208858",en,T,3,"SOCCER-WORLDCUP-WAL-AUT/REPORT (PIX)","Thomson Reuters",930208858
STK567,25/03/2022 08:24:00,RU|GB,"tag:reuters.com,2022:newsml_L3N2VS1UQ","Oil, weak consumer confidence data keep FTSE 100 under pressure","tag:reuters.com,2022:newsml_L3N2VS1UQ:1365854808",en,T,2,"BRITAIN-STOCKS/ (URGENT)","Thomson Reuters",1365854808
STK567,25/03/2022 08:23:43,RU|UA,"tag:reuters.com,2022:newsml_R4N2VE02I","Russian health regulator says medicine shortage due to spike in demand","tag:reuters.com,2022:newsml_R4N2VE02I:785273318",en,T,2,"UKRAINE-CRISIS/RUSSIA-MEDICINE (URGENT)","Thomson Reuters",785273318
STK567,25/03/2022 08:21:21,RU|GB|UA,"tag:reuters.com,2022:newsml_L3N2VS1OV","UPDATE 1-Miner Petropavlovsk caught in crosshairs of UK sanctions against Gazprombank","tag:reuters.com,2022:newsml_L3N2VS1OV:1457889489",en,T,3,"UKRAINE-CRISIS/PETROPAVLOVSK (UPDATE 1)","Thomson Reuters",1457889489
STK567,25/03/2022 08:18:14,MM|NO,"tag:reuters.com,2022:newsml_L5N2VS0YX","Telenor completes Myanmar business sale, to be paid over 5 years","tag:reuters.com,2022:newsml_L5N2VS0YX:1153240486",en,T,3,"MYANMAR-TELENOR/","Thomson Reuters",1153240486
STK567,25/03/2022 08:17:31,RU|AU|JP|BY|US|UA|PL,"tag:reuters.com,2022:newsml_L2N2VS08N","TOP WRAP 4-Ukrainian forces advance east of Kyiv as Russians fall back","tag:reuters.com,2022:newsml_L2N2VS08N:455993997",en,T,3,"UKRAINE-CRISIS/ (TOP WRAP 4, PIX, GRAPHIC)","Thomson Reuters",455993997
STK567,25/03/2022 08:13:37,RU|UA,"tag:reuters.com,2022:newsml_L5N2VS1J8","Thousands flee city near Ukrainian international airport","tag:reuters.com,2022:newsml_L5N2VS1J8:1564486209",en,T,2,"UKRAINE-CRISIS/BORYSPIL (URGENT)","Thomson Reuters",1564486209
STK567,25/03/2022 08:11:42,AU|NZ|CN|SB|US,"tag:reuters.com,2022:newsml_L2N2VS04Z","UPDATE 3-Solomons confirms security talks with China; Australia and NZ concerned","tag:reuters.com,2022:newsml_L2N2VS04Z:1726719745",en,T,3,"AUSTRALIA-PACIFIC/SOLOMON ISLANDS (UPDATE 3)","Thomson Reuters",1726719745
STK567,25/03/2022 08:08:09,,"tag:reuters.com,2022:newsml_MTZXEI3O95DKSZ","UPDATE 27-Friendlies Summaries","tag:reuters.com,2022:newsml_MTZXEI3O95DKSZ:27",en,T,4,"SOCCER-FRIENDLY/SUMMARIES (UPDATE 27)","Opta Sports Data",27
STK567,25/03/2022 08:08:09,,"tag:reuters.com,2022:newsml_MTZXEI3O95DJSY","UPDATE 11-Friendlies Results","tag:reuters.com,2022:newsml_MTZXEI3O95DJSY:11",en,T,4,"SOCCER-FRIENDLY/RESULTS (UPDATE 11)","Opta Sports Data",11
STK567,25/03/2022 08:06:57,GB,"tag:reuters.com,2022:newsml_L5N2VS1DI","Anglo American completes exit from S.African coal miner Thungela","tag:reuters.com,2022:newsml_L5N2VS1DI:1042216294",en,T,3,"ANGLO AMERICAN-SALE/THUNGELA RSRCS","Thomson Reuters",1042216294
